"日期","上座率","场均人次","票房占比","电影ID","电影名字","已上映天数","排片场次","排片占比","当日票房","当日总出票","当日总场次","出品国家","电影类别1","电影类别2","电影类别3","电影评分","男性占比","女性占比","节假日"
"1203","4.60%","5.4","8.40%","1430688","热搜","上映4天","50866","13.30%","1066.58","316.8万","38.0万","中国
","剧情","犯罪",,"9","0.266 ","0.266 ","周日"
"1203","5.80%","7.9","4.30%","1368198","拿破仑","上映3天","16920","4.40%","548.91","316.8万","38.0万","美国
","动作","冒险","传记","8","0.645 ","0.645 ","周日"
"1203","7.90%","8.5","3.10%","1481790","星愿","上映10天","12521","3.20%","392.42","316.8万","38.0万","美国
","动画",,,"9","0.203 ","0.203 ","周日"
"1203","4.20%","4.3","1.80%","1482089","我本是高山","上映10天","13944","3.60%","234.99","316.8万","38.0万","中国
","剧情",,,,"0.277 ","0.277 ","周日"
"1203","2.70%","2.8","1.50%","1356026","不要走散好不好","上映3天","19314","5.00%","200.34","316.8万","38.0万","中国
","爱情","青春",,,"0.422 ","0.422 ","周日"
"1203","4.50%","4.6","1.10%","1466204","拯救嫌疑人","上映33天","7364","1.90%","142.82","316.8万","38.0万","中国
","悬疑","犯罪","剧情","9","0.260 ","0.260 ","周日"
"1203","63.60%","52.9","0.50%","1446134","开山人","上映6天","321","<0.1%","72.54","316.8万","38.0万","中国
","剧情","动作","现实","9","0.456 ","0.456 ","周日"
"1203","2.80%","2.9","0.50%","1216449","刀尖","上映10天","5265","1.30%","65.01","316.8万","38.0万","中国
","谍战",,,,"0.424 ","0.424 ","周日"
"1203","8.00%","8.8","0.40%","1284979","饥饿游戏：鸣鸟与蛇之歌","上映17天","1413","0.30%","54.96","316.8万","38.0万","美国
","动作","科幻","冒险","8","0.351 ","0.351 ","周日"
"1203","6.50%","6.8","0.30%","1244","红猪","上映17天","1955","0.50%","46.05","316.8万","38.0万","日本
","动画","冒险",,"9","0.442 ","0.442 ","周日"
"1203","1.10%","1.1","0.10%","1254650","沉默笔录","上映3天","5512","1.40%","24.94","316.8万","38.0万","中国
","犯罪","悬疑","剧情",,"0.405 ","0.405 ","周日"
"1203","40.50%","39.3","0.10%","1451356","傍晚向日葵","上映4天","183","<0.1%","24.59","316.8万","38.0万","中国
","爱情",,,,"0.370 ","0.370 ","周日"
"1203","9.30%","9.1","0.10%","1457792","汪汪队立大功大电影2：超能大冒险","上映66天","719","0.10%","19.38","316.8万","38.0万","美国","动画",,,"9","0.235 ","0.235 ","周日"
"1203","12.90%","11.6","0.10%","1351563","河边的错误","上映44天","257","<0.1%","14.69","316.8万","38.0万","中国
","剧情","犯罪",,"8","0.212 ","0.212 ","周日"
"1203","17.80%","14.9","0.10%","1300093","吾爱敦煌","上映17天","220","<0.1%","13.46","316.8万","38.0万","中国
","剧情","传记","历史",,"0.230 ","0.230 ","周日"
"1203","1.80%","1.9","<0.1%","1381898","疾速营救","上映2天","1722","0.40%","10.55","316.8万","38.0万","法国
","动作","犯罪",,,"0.521 ","0.521 ","周日"
"1203","8.50%","8.4","<0.1%","1431886","志愿军：雄兵出击","上映67天","317","<0.1%","10.15","316.8万","38.0万","中国
","剧情","历史","战争","10","0.465 ","0.465 ","周日"
"1203","4.00%","4.2","<0.1%","1455531","迷你特工队之汉堡大作战","上映23天","598","0.10%","7.84","316.8万","38.0万","中国
","动画",,,"8","0.190 ","0.190 ","周日"
"1203","47.70%","92","<0.1%","1512418","美好人间","上映21天","29","<0.1%","7.48","316.8万","38.0万","中国
","剧情","亲情","成长",,"0.419 ","0.419 ","周日"
"1203","11.30%","17.8","<0.1%","1396246","长安诡事传","上映6天","142","<0.1%","6.39","316.8万","38.0万",,,,,,,,"周日"
"1203","2.20%","2","<0.1%","1428129","无价之宝","上映24天","724","0.10%","6.06","316.8万","38.0万","中国
","剧情","家庭",,"9","0.346 ","0.346 ","周日"
"1203","2.90%","3.3","<0.1%","1291784","惊奇队长2","上映24天","421","0.10%","4.83","316.8万","38.0万","美国
","动作","冒险",,"6","0.538 ","0.538 ","周日"
"1203","16.70%","76.3","<0.1%","1385972","觅渡","上映98天","15","<0.1%","4.47","316.8万","38.0万","中国
","历史","传记",,,"0.374 ","0.374 ","周日"
"1203","24.90%","51.1","<0.1%","1297875","家园·重返地球之战","上映31天","14","<0.1%","2.85","316.8万","38.0万","中国
","科幻","动作",,,"0.466 ","0.466 ","周日"
"1203","4.70%","3.6","<0.1%","1280203","开国将帅授衔1955","上映10天","212","<0.1%","2.61","316.8万","38.0万","中国
","历史","剧情","战争",,"0.646 ","0.646 ","周日"
"1203","2.90%","3.3","<0.1%","1446243","贝肯熊：火星任务","上映67天","198","<0.1%","2.25","316.8万","38.0万","中国
","喜剧","动画","冒险","9","0.265 ","0.265 ","周日"
"1203","7.30%","9.6","<0.1%","1398580","小马鞭","上映49天","53","<0.1%","2.07","316.8万","38.0万","中国
","剧情","儿童",,,"0.300 ","0.300 ","周日"
"1203","15.90%","10.3","<0.1%","1310330","千里送鹤","上映18天","36","<0.1%","1.39","316.8万","38.0万","中国
","剧情","儿童","家庭",,"0.310 ","0.310 ","周日"
"1203","1.60%","1.8","<0.1%","1397103","古庙迷杀","上映17天","236","<0.1%","1.2","316.8万","38.0万","中国
","恐怖","惊悚",,,"0.371 ","0.371 ","周日"
"1203","0.50%","0.5","<0.1%","1297985","靠近我一点","上映10天","569","0.10%","1.14","316.8万","38.0万","中国
","爱情","奇幻","喜剧",,"0.336 ","0.336 ","周日"
"1203","4.40%","3.6","<0.1%","1507670","过山榜","上映10天","76","<0.1%","0.82","316.8万","38.0万","中国
","剧情",,,,"0.387 ","0.387 ","周日"
"1203","1.00%","25.3","<0.1%","1502534","看不见的顶峰","上映38天","10","<0.1%","0.81","316.8万","38.0万","中国
","冒险","运动","家庭",,"0.360 ","0.360 ","周日"
"1203","2.20%","2.1","<0.1%","1298384","坚如磐石","上映67天","82","<0.1%","0.73","316.8万","38.0万","中国
","剧情","犯罪","悬疑","9","0.419 ","0.419 ","周日"
"1203","2.10%","1.8","<0.1%","1405256","前任4：英年早婚","上映67天","92","<0.1%","0.69","316.8万","38.0万","中国
","爱情","喜剧",,"9","0.425 ","0.425 ","周日"
"1203","2.60%","2.4","<0.1%","1502343","画魔人","上映38天","59","<0.1%","0.46","316.8万","38.0万","中国
","惊悚","恐怖",,,"0.383 ","0.383 ","周日"
"1203","2.80%","3","<0.1%","1303089","我是哪吒2之英雄归来","上映66天","35","<0.1%","0.39","316.8万","38.0万","中国
","动画","喜剧","奇幻",,"0.349 ","0.349 ","周日"
"1203","5.00%","4.1","<0.1%","1413284","不动声色","上映17天","26","<0.1%","0.37","316.8万","38.0万","中国
","刑侦",,,,"0.527 ","0.527 ","周日"
"1203","4.90%","3.8","<0.1%","1213095","珍·古道尔的传奇一生","上映48天","19","<0.1%","0.28","316.8万","38.0万","美国
","纪录片","传记",,"9","0.247 ","0.247 ","周日"
"1203","1.40%","1.2","<0.1%","1475035","莫斯科行动","上映66天","31","<0.1%","0.15","316.8万","38.0万","中国
","剧情","犯罪","动作","9","0.430 ","0.430 ","周日"
"1203","12.50%","11","<0.1%","1394753","功夫王之萌虎上山","上映66天","4","<0.1%","0.13","316.8万","38.0万","中国
","动画","冒险","喜剧",,"0.274 ","0.274 ","周日"
"1203","2.20%","2.2","<0.1%","1491079","替身纸人","上映52天","20","<0.1%","0.13","316.8万","38.0万","中国
","恐怖","惊悚",,,"0.378 ","0.378 ","周日"
"1203","0.60%","2.4","<0.1%","1353027","萨瓦流淌的方向","上映8天","10","<0.1%","0.12","316.8万","38.0万","中国","纪录片",,,,"0.264 ","0.264 ","周日"
"1203","0.60%","0.6","<0.1%","1371010","二手杰作","上映38天","49","<0.1%","0.11","316.8万","38.0万","中国
","剧情","喜剧",,"9","0.329 ","0.329 ","周日"
"1203","24.00%","14.5","<0.1%","1395080","花开那年","上映45天","2","<0.1%","0.11","316.8万","38.0万","中国
","剧情","励志",,,"0.371 ","0.371 ","周日"
"1203","1.60%","1.1","<0.1%","1338498","一个和四个","上映38天","24","<0.1%","0.11","316.8万","38.0万","中国
","剧情","悬疑","犯罪","8","0.333 ","0.333 ","周日"
"1203","0.30%","0.4","<0.1%","1425146","追缉","上映23天","63","<0.1%","0.08","316.8万","38.0万","中国","悬疑","犯罪",,"7","0.250 ","0.250 ","周日"
"1203","2.00%","1.7","<0.1%","1424022","白塔之光","上映38天","7","<0.1%","0.05","316.8万","38.0万","中国
","剧情",,,"8","0.325 ","0.325 ","周日"
"1203","5.40%","4.3","<0.1%","1206962","喜马拉雅之灵","上映17天","3","<0.1%","0.04","316.8万","38.0万","中国
","剧情",,,,"0.336 ","0.336 ","周日"
"1203","1.10%","2","<0.1%","1477585","爸爸是仿生人","上映10天","4","<0.1%","0.02","316.8万","38.0万","中国
","科幻","青春","亲情",,"0.335 ","0.335 ","周日"
"1203","3.40%","3","<0.1%","1512176","琬翠","上映1天","1","<0.1%","0.01","316.8万","38.0万","中国
","剧情",,,,"0.490 ","0.490 ","周日"
"1230","22.80%","35.2","47.80%","1461561","一闪一闪亮星星","上映1天","146137","30.40%","22539.6","1113.9万","48.0万","中国
","爱情","奇幻",,"9","0.276 ","0.276 ","周六"
"1230","18.50%","21","14.10%","1331905","金手指","上映1天","77378","16.10%","6677.55","1113.9万","48.0万","中国","剧情","犯罪",,"9","0.439 ","0.439 ","周六"
"1230","17.80%","19.3","13.20%","1207114","潜行","上映2天","78611","16.30%","6220.01","1113.9万","48.0万","中国","剧情","犯罪","动作","9","0.439 ","0.439 ","周六"
"1230","17.00%","19.6","10.40%","1458876","年会不能停！","上映2天","62388","12.90%","4934.98","1113.9万","48.0万","中国
","喜剧","剧情",,"10","0.382 ","0.382 ","周六"
"1230","9.70%","9.2","5.10%","1463744","非诚勿扰3","上映1天","63849","13.30%","2437.6","1113.9万","48.0万","中国
","喜剧","爱情",,"9","0.392 ","0.392 ","周六"
"1230","28.90%","48","2.40%","1260081","海王2：失落的王国","上映11天","5168","1.00%","1158.1","1113.9万","48.0万","美国
","动作","冒险","奇幻","9","0.490 ","0.490 ","周六"
"1230","36.90%","37.8","1.70%","1385865","三大队","上映16天","5112","1.00%","838.53","1113.9万","48.0万","中国
","剧情","犯罪",,"9","0.389 ","0.389 ","周六"
"1230","10.00%","10.3","1.70%","1431800","舒克贝塔·五角飞碟","上映1天","21616","4.50%","828.62","1113.9万","48.0万","中国
","动画","喜剧","冒险","9","0.261 ","0.261 ","周六"
"1230","33.00%","31.4","0.30%","1482315","名侦探柯南：黑铁的鱼影","上映15天","1661","0.30%","185.17","1113.9万","48.0万","日本
","动画","悬疑","动作","9","0.456 ","0.456 ","周六"
"1230","25.40%","24.1","0.10%","1479147","照明商店","上映23天","965","0.20%","93.12","1113.9万","48.0万","中国
","剧情",,,"9","0.260 ","0.260 ","周六"
"1230","71.30%","68.1","<0.1%","1474410","爆裂点","上映23天","113","<0.1%","40.3","1113.9万","48.0万","中国","动作","警匪",,"9","0.408 ","0.408 ","周六"
"1230","43.60%","37.3","<0.1%","1218085","旺卡","上映23天","201","<0.1%","34.16","1113.9万","48.0万","美国
","冒险","喜剧","家庭","9","0.260 ","0.260 ","周六"
"1230","39.70%","88.7","<0.1%","1431886","志愿军：雄兵出击","上映94天","23","<0.1%","31.46","1113.9万","48.0万","中国
","剧情","历史","战争","10","0.465 ","0.465 ","周六"
"1230","12.10%","10.8","<0.1%","1490806","蜡笔小新：新次元！超能力大决战","上映36天","959","0.10%","29.66","1113.9万","48.0万","日本
","动画","喜剧","奇幻","9","0.386 ","0.386 ","周六"
"1230","28.80%","155.8","<0.1%","1482089","我本是高山","上映37天","48","<0.1%","26.56","1113.9万","48.0万","中国
","剧情",,,,"0.277 ","0.277 ","周六"
"1230","14.70%","12.1","<0.1%","1441467","怒潮","上映15天","472","<0.1%","24.19","1113.9万","48.0万","中国
","犯罪","动作",,"9","0.378 ","0.378 ","周六"
"1230","14.30%","13.3","<0.1%","1493351","飞鸭向前冲","上映23天","495","0.10%","22.7","1113.9万","48.0万","美国
","动画","喜剧",,"9","0.245 ","0.245 ","周六"
"1230","42.10%","38.9","<0.1%","1459756","狗神","上映16天","114","<0.1%","20.71","1113.9万","48.0万","法国
","犯罪","剧情",,"9","0.311 ","0.311 ","周六"
"1230","36.80%","45.5","<0.1%","1446134","开山人","上映33天","66","<0.1%","12.84","1113.9万","48.0万","中国
","剧情","动作","现实","9","0.456 ","0.456 ","周六"
"1230","29.40%","28.2","<0.1%","1509537","人民万岁","上映5天","91","<0.1%","9.91","1113.9万","48.0万","中国
","纪录片",,,,"0.686 ","0.686 ","周六"
"1230","13.40%","10.3","<0.1%","1451694","再见，李可乐","上映30天","175","<0.1%","7.04","1113.9万","48.0万","中国
","剧情","家庭",,"9","0.228 ","0.228 ","周六"
"1230","91.30%","118.8","<0.1%","1512418","美好人间","上映48天","12","<0.1%","5.35","1113.9万","48.0万","中国
","剧情","亲情","成长",,"0.419 ","0.419 ","周六"
"1230","9.30%","6.4","<0.1%","1487331","金色面具英雄","上映2天","229","<0.1%","5.3","1113.9万","48.0万","中国","动画","奇幻","冒险",,"0.345 ","0.345 ","周六"
"1230","15.40%","17.3","<0.1%","1457792","汪汪队立大功大电影2：超能大冒险","上映93天","80","<0.1%","4.77","1113.9万","48.0万","美国","动画",,,"9","0.235 ","0.235 ","周六"
"1230","33.30%","100","<0.1%","1514521","执笔为刀","上映23天","5","<0.1%","4.5","1113.9万","48.0万","中国
","悬疑","古装","历史",,"0.427 ","0.427 ","周六"
"1230","15.00%","11.6","<0.1%","1481790","星愿","上映37天","53","<0.1%","2.61","1113.9万","48.0万","美国
","动画",,,"9","0.203 ","0.203 ","周六"
"1230","16.60%","7.3","<0.1%","1462645","孤军","上映3天","75","<0.1%","2.56","1113.9万","48.0万","中国
","剧情",,,,"0.485 ","0.485 ","周六"
"1230","61.40%","63.8","<0.1%","1414041","汉文皇后（戏曲 越剧）","上映13天","6","<0.1%","1.34","1113.9万","48.0万","中国
","剧情",,,,"0.140 ","0.140 ","周六"
"1230","4.80%","5.9","<0.1%","1359725","瞒天过海","上映23天","46","<0.1%","1.24","1113.9万","48.0万","中国
","剧情","悬疑","犯罪","9","0.240 ","0.240 ","周六"
"1230","1.30%","4.3","<0.1%","1299292","天下无敌","上映3天","132","<0.1%","1.13","1113.9万","48.0万","中国
","武侠",,,,"0.535 ","0.535 ","周六"
"1230","23.20%","43.2","<0.1%","1398580","小马鞭","上映76天","6","<0.1%","1.04","1113.9万","48.0万","中国
","剧情","儿童",,,"0.300 ","0.300 ","周六"
"1230","49.50%","76.1","<0.1%","1394753","功夫王之萌虎上山","上映93天","11","<0.1%","0.86","1113.9万","48.0万","中国
","动画","冒险","喜剧",,"0.274 ","0.274 ","周六"
"1230","14.60%","24.9","<0.1%","1368198","拿破仑","上映30天","8","<0.1%","0.8","1113.9万","48.0万","美国
","动作","冒险","传记","8","0.645 ","0.645 ","周六"
"1230","12.70%","7.8","<0.1%","1298381","涉过愤怒的海","上映36天","19","<0.1%","0.67","1113.9万","48.0万","中国
","剧情","犯罪","悬疑","9","0.317 ","0.317 ","周六"
"1230","7.10%","9.1","<0.1%","1244","红猪","上映44天","14","<0.1%","0.58","1113.9万","48.0万","日本
","动画","冒险",,"9","0.442 ","0.442 ","周六"
"1230","4.30%","4.2","<0.1%","1505746","诡摇铃","上映23天","29","<0.1%","0.33","1113.9万","48.0万","中国
","恐怖","惊悚",,,"0.386 ","0.386 ","周六"
"1230","49.10%","39.5","<0.1%","1490912","狭路“箱”逢","上映16天","2","<0.1%","0.27","1113.9万","48.0万","中国
","喜剧",,,,"0.361 ","0.361 ","周六"
"1230","5.20%","22.5","<0.1%","1284979","饥饿游戏：鸣鸟与蛇之歌","上映44天","2","<0.1%","0.27","1113.9万","48.0万","美国
","动作","科幻","冒险","8","0.351 ","0.351 ","周六"
"1230","4.10%","3.2","<0.1%","1355509","消失的收藏家","上映9天","21","<0.1%","0.2","1113.9万","48.0万","中国
","剧情",,,,"0.428 ","0.428 ","周六"
"1230","3.80%","5.6","<0.1%","1251043","合群路","上映19天","7","<0.1%","0.14","1113.9万","48.0万","中国
","剧情","喜剧",,,"0.535 ","0.535 ","周六"
"1230","2.30%","2.2","<0.1%","1455531","迷你特工队之汉堡大作战","上映50天","9","<0.1%","0.07","1113.9万","48.0万","中国
","动画",,,"8","0.190 ","0.190 ","周六"
"1230","28.40%","19","<0.1%","1300093","吾爱敦煌","上映44天","1","<0.1%","0.06","1113.9万","48.0万","中国
","剧情","传记","历史",,"0.230 ","0.230 ","周六"
"1230","2.00%","1.8","<0.1%","1450443","月光武士","上映16天","5","<0.1%","0.05","1113.9万","48.0万","中国
","剧情",,,,"0.304 ","0.304 ","周六"
"1230","1.90%","0.8","<0.1%","1424182","猎杀","上映2天","21","<0.1%","0.05","1113.9万","48.0万","中国
","恐怖","惊悚","悬疑",,"0.402 ","0.402 ","周六"
"1230","3.60%","0.8","<0.1%","1430688","热搜","上映31天","17","<0.1%","0.05","1113.9万","48.0万","中国
","剧情","犯罪",,"9","0.266 ","0.266 ","周六"
"1230","0.00%","<0.1","<0.1%","345319","爱情三点半","上映2天","276","<0.1%","0.04","1113.9万","48.0万","中国
","爱情",,,,"0.422 ","0.422 ","周六"
"1230","20.00%","4","<0.1%","1353739","波依拉","上映16天","1","<0.1%","0.01","1113.9万","48.0万","中国
","剧情",,,,"0.380 ","0.380 ","周六"
"1230","1.10%","1","<0.1%","1356026","不要走散好不好","上映30天","4","<0.1%","0.01","1113.9万","48.0万","中国
","爱情","青春",,,"0.422 ","0.422 ","周六"
"1230","0.30%","0.5","<0.1%","1461204","仲肯","上映20天","4","<0.1%","0.01","1113.9万","48.0万","中国
","剧情",,,,"0.327 ","0.327 ","周六"
"1231","33.30%","50.3","44.50%","1461561","一闪一闪亮星星","上映2天","152950","31.70%","32713.56","1748.8万","48.2万","中国
","爱情","奇幻",,"9","0.276 ","0.276 ","周日"
"1231","34.60%","38.6","13.60%","1458876","年会不能停！","上映3天","64507","13.30%","10006.36","1748.8万","48.2万","中国
","喜剧","剧情",,"10","0.382 ","0.382 ","周日"
"1231","26.90%","30.1","12.10%","1331905","金手指","上映2天","71898","14.90%","8935.22","1748.8万","48.2万","中国","剧情","犯罪",,"9","0.439 ","0.439 ","周日"
"1231","26.00%","27.5","10.00%","1207114","潜行","上映3天","66648","13.80%","7409.86","1748.8万","48.2万","中国","剧情","犯罪","动作","9","0.439 ","0.439 ","周日"
"1231","28.40%","45.2","5.40%","1504098","泰勒·斯威夫特：时代巡回演唱会","上映1天","16430","3.40%","4011.47","1748.8万","48.2万","美国
","音乐","纪录片",,"10","0.312 ","0.312 ","周日"
"1231","34.30%","36.4","2.90%","1385865","三大队","上映17天","13794","2.80%","2178.78","1748.8万","48.2万","中国
","剧情","犯罪",,"9","0.389 ","0.389 ","周日"
"1231","34.10%","47.4","2.70%","1260081","海王2：失落的王国","上映12天","10287","2.10%","2037.32","1748.8万","48.2万","美国
","动作","冒险","奇幻","9","0.490 ","0.490 ","周日"
"1231","15.10%","14.1","2.50%","1463744","非诚勿扰3","上映2天","32116","6.60%","1876.7","1748.8万","48.2万","中国
","喜剧","爱情",,"9","0.392 ","0.392 ","周日"
"1231","12.50%","12.7","1.40%","1431800","舒克贝塔·五角飞碟","上映2天","22282","4.60%","1047.29","1748.8万","48.2万","中国
","动画","喜剧","冒险","9","0.261 ","0.261 ","周日"
"1231","33.20%","33.1","0.50%","1482315","名侦探柯南：黑铁的鱼影","上映16天","3796","0.70%","426.02","1748.8万","48.2万","日本
","动画","悬疑","动作","9","0.456 ","0.456 ","周日"
"1231","32.60%","30.3","0.30%","1479147","照明商店","上映24天","2146","0.40%","261.75","1748.8万","48.2万","中国
","剧情",,,"9","0.260 ","0.260 ","周日"
"1231","18.10%","17.2","0.10%","1490806","蜡笔小新：新次元！超能力大决战","上映37天","1748","0.30%","87.03","1748.8万","48.2万","日本
","动画","喜剧","奇幻","9","0.386 ","0.386 ","周日"
"1231","37.50%","34.4","<0.1%","1218085","旺卡","上映24天","401","<0.1%","60.78","1748.8万","48.2万","美国
","冒险","喜剧","家庭","9","0.260 ","0.260 ","周日"
"1231","15.60%","15.3","<0.1%","1441467","怒潮","上映16天","811","0.10%","51.16","1748.8万","48.2万","中国
","犯罪","动作",,"9","0.378 ","0.378 ","周日"
"1231","17.10%","16.7","<0.1%","1493351","飞鸭向前冲","上映24天","778","0.10%","45.17","1748.8万","48.2万","美国
","动画","喜剧",,"9","0.245 ","0.245 ","周日"
"1231","64.40%","68","<0.1%","1474410","爆裂点","上映24天","118","<0.1%","41.89","1748.8万","48.2万","中国","动作","警匪",,"9","0.408 ","0.408 ","周日"
"1231","29.70%","28.7","<0.1%","1459756","狗神","上映17天","251","<0.1%","32.81","1748.8万","48.2万","法国
","犯罪","剧情",,"9","0.311 ","0.311 ","周日"
"1231","11.70%","135","<0.1%","1482089","我本是高山","上映38天","51","<0.1%","24.29","1748.8万","48.2万","中国
","剧情",,,,"0.277 ","0.277 ","周日"
"1231","17.60%","14.2","<0.1%","1451694","再见，李可乐","上映31天","310","<0.1%","17.38","1748.8万","48.2万","中国
","剧情","家庭",,"9","0.228 ","0.228 ","周日"
"1231","7.10%","77.8","<0.1%","1431886","志愿军：雄兵出击","上映95天","19","<0.1%","16.53","1748.8万","48.2万","中国
","剧情","历史","战争","10","0.465 ","0.465 ","周日"
"1231","25.20%","29","<0.1%","1509537","人民万岁","上映6天","117","<0.1%","13.76","1748.8万","48.2万","中国
","纪录片",,,,"0.686 ","0.686 ","周日"
"1231","21.80%","22.5","<0.1%","1457792","汪汪队立大功大电影2：超能大冒险","上映94天","160","<0.1%","12.12","1748.8万","48.2万","美国","动画",,,"9","0.235 ","0.235 ","周日"
"1231","67.30%","74.3","<0.1%","1446134","开山人","上映34天","25","<0.1%","7.49","1748.8万","48.2万","中国
","剧情","动作","现实","9","0.456 ","0.456 ","周日"
"1231","9.00%","8.4","<0.1%","1487331","金色面具英雄","上映3天","238","<0.1%","6.77","1748.8万","48.2万","中国","动画","奇幻","冒险",,"0.345 ","0.345 ","周日"
"1231","18.50%","16.8","<0.1%","1481790","星愿","上映38天","95","<0.1%","6.76","1748.8万","48.2万","美国
","动画",,,"9","0.203 ","0.203 ","周日"
"1231","78.80%","143","<0.1%","1514521","执笔为刀","上映24天","7","<0.1%","5","1748.8万","48.2万","中国
","悬疑","古装","历史",,"0.427 ","0.427 ","周日"
"1231","94.70%","120","<0.1%","1512418","美好人间","上映49天","8","<0.1%","3.95","1748.8万","48.2万","中国
","剧情","亲情","成长",,"0.419 ","0.419 ","周日"
"1231","20.60%","12","<0.1%","1462645","孤军","上映4天","71","<0.1%","3.17","1748.8万","48.2万","中国
","剧情",,,,"0.485 ","0.485 ","周日"
"1231","26.80%","28","<0.1%","1244","红猪","上映45天","22","<0.1%","2.53","1748.8万","48.2万","日本
","动画","冒险",,"9","0.442 ","0.442 ","周日"
"1231","1.10%","3","<0.1%","1299292","天下无敌","上映4天","302","<0.1%","1.98","1748.8万","48.2万","中国
","武侠",,,,"0.535 ","0.535 ","周日"
"1231","12.80%","12.8","<0.1%","1505746","诡摇铃","上映24天","42","<0.1%","1.72","1748.8万","48.2万","中国
","恐怖","惊悚",,,"0.386 ","0.386 ","周日"
"1231","19.40%","11.9","<0.1%","1298381","涉过愤怒的海","上映37天","29","<0.1%","1.62","1748.8万","48.2万","中国
","剧情","犯罪","悬疑","9","0.317 ","0.317 ","周日"
"1231","1.60%","88","<0.1%","1280203","开国将帅授衔1955","上映38天","3","<0.1%","1.31","1748.8万","48.2万","中国
","历史","剧情","战争",,"0.646 ","0.646 ","周日"
"1231","3.80%","5","<0.1%","1359725","瞒天过海","上映24天","41","<0.1%","0.95","1748.8万","48.2万","中国
","剧情","悬疑","犯罪","9","0.240 ","0.240 ","周日"
"1231","36.60%","78","<0.1%","1398580","小马鞭","上映77天","3","<0.1%","0.93","1748.8万","48.2万","中国
","剧情","儿童",,,"0.300 ","0.300 ","周日"
"1231","42.40%","65","<0.1%","1414041","汉文皇后（戏曲 越剧）","上映14天","4","<0.1%","0.79","1748.8万","48.2万","中国
","剧情",,,,"0.140 ","0.140 ","周日"
"1231","10.70%","9.2","<0.1%","1355509","消失的收藏家","上映10天","27","<0.1%","0.69","1748.8万","48.2万","中国
","剧情",,,,"0.428 ","0.428 ","周日"
"1231","28.00%","14.1","<0.1%","1368198","拿破仑","上映31天","7","<0.1%","0.41","1748.8万","48.2万","美国
","动作","冒险","传记","8","0.645 ","0.645 ","周日"
"1231","0.10%","0.1","<0.1%","1461252","兄弟，请注意","上映1天","914","0.10%","0.36","1748.8万","48.2万",,,,,,,,"周日"
"1231","42.80%","60","<0.1%","1487818","烽火塘田","上映52天","1","<0.1%","0.3","1748.8万","48.2万","中国
","革命","历史",,,"0.478 ","0.478 ","周日"
"1231","3.60%","12.3","<0.1%","1284979","饥饿游戏：鸣鸟与蛇之歌","上映45天","4","<0.1%","0.25","1748.8万","48.2万","美国
","动作","科幻","冒险","8","0.351 ","0.351 ","周日"
"1231","5.00%","2.3","<0.1%","1424182","猎杀","上映3天","20","<0.1%","0.16","1748.8万","48.2万","中国
","恐怖","惊悚","悬疑",,"0.402 ","0.402 ","周日"
"1231","8.50%","7.2","<0.1%","1430688","热搜","上映32天","5","<0.1%","0.15","1748.8万","48.2万","中国
","剧情","犯罪",,"9","0.266 ","0.266 ","周日"
"1231","6.40%","5.3","<0.1%","1455531","迷你特工队之汉堡大作战","上映51天","7","<0.1%","0.11","1748.8万","48.2万","中国
","动画",,,"8","0.190 ","0.190 ","周日"
"1231","17.10%","10.5","<0.1%","1300093","吾爱敦煌","上映45天","2","<0.1%","0.1","1748.8万","48.2万","中国
","剧情","传记","历史",,"0.230 ","0.230 ","周日"
"1231","0.30%","1.1","<0.1%","1415055","冰建王国","上映14天","9","<0.1%","0.04","1748.8万","48.2万","中国
","纪录片",,,,"0.273 ","0.273 ","周日"
"1231","1.40%","2","<0.1%","1251043","合群路","上映20天","6","<0.1%","0.04","1748.8万","48.2万","中国
","剧情","喜剧",,,"0.535 ","0.535 ","周日"
"1231","1.60%","1.8","<0.1%","1450443","月光武士","上映17天","5","<0.1%","0.04","1748.8万","48.2万","中国
","剧情",,,,"0.304 ","0.304 ","周日"
"1231","3.10%","1.3","<0.1%","1356026","不要走散好不好","上映31天","7","<0.1%","0.03","1748.8万","48.2万","中国
","爱情","青春",,,"0.422 ","0.422 ","周日"
"1231","14.20%","3","<0.1%","1504483","多日根的婚事","上映1天","1","<0.1%","0.01","1748.8万","48.2万","中国
","剧情",,,,"0.376 ","0.376 ","周日"
"1231","0.00%","1.5","<0.1%","1397232","少年先锋","上映22天","2","<0.1%","0.01","1748.8万","48.2万","中国
","剧情","儿童",,,"0.299 ","0.299 ","周日"
"1204","2.90%","4.5","35.80%","1298381","涉过愤怒的海","上映10天","87593","27.30%","1677.72","115.8万","32.0万","中国
","剧情","犯罪","悬疑","9","0.317 ","0.317 ",
"1204","3.60%","4.5","29.00%","1451694","再见，李可乐","上映4天","73768","23.00%","1359.15","115.8万","32.0万","中国
","剧情","家庭",,"9","0.228 ","0.228 ",
"1204","2.20%","2.6","9.20%","1430688","热搜","上映5天","43862","13.70%","433.59","115.8万","32.0万","中国
","剧情","犯罪",,"9","0.266 ","0.266 ",
"1204","2.20%","2.4","4.00%","1490806","蜡笔小新：新次元！超能力大决战","上映10天","26088","8.10%","188.33","115.8万","32.0万","日本
","动画","喜剧","奇幻","9","0.386 ","0.386 ",
"1204","1.90%","2.6","3.50%","1368198","拿破仑","上映4天","16241","5.00%","164.34","115.8万","32.0万","美国
","动作","冒险","传记","8","0.645 ","0.645 ",
